2018-09-04 02:56:11 - ÍøÖ·²É¼¯¿ªÊ¼
2018-09-04 02:56:11: [*] ³ÌĞòÔËĞĞ : µ±Ç°ÓÃ»§ : Langzi
2018-09-04 02:56:11: [*] ³ÌĞòÔËĞĞ : ÓÑÁ´²É¼¯Ïî : ¿ªÆô
2018-09-04 02:56:11: [*] ³ÌĞòÔËĞĞ : ÎŞÏŞ²É¼¯Ïî : ¿ªÆô
2018-09-04 02:56:20: [*] ³ÌĞòÔËĞĞ : ÅúÁ¿µ¼ÈëÍøÖ·ÊäÈë 0 (½«²É¼¯ºÃµÄÍøÖ·ÎÄ±¾ÍÏ×§½øÀ´)   ×Ô¶¯²É¼¯¹Ø¼ü´ÊÊäÈë 1 (°Ù¶È½Ó¿Ú¹Ø¼ü´Ê²É¼¯)
2018-09-04 02:56:20: [*] ³ÌĞòÔËĞĞ : ÇëÑ¡ÔñÆô¶¯·½Ê½(Ñ¡Ïî:0/1):0
2018-09-04 03:00:57: [+] ÍøÖ·Ğ´Èë : http://biotech.jiangnan.edu.cn
2018-09-04 03:00:57: [+] ÓÑÁ´ÅÀĞĞ : http://studyabroad.jiangnan.edu.cn
2018-09-04 03:00:57: [+] ÍøÖ·Ğ´Èë : http://nic.jiangnan.edu.cn
2018-09-04 03:00:57: [+] ÓÑÁ´ÅÀĞĞ : http://sodcn.jiangnan.edu.cn
2018-09-04 03:00:57: [+] ÍøÖ·Ğ´Èë : http://skc.jiangnan.edu.cn
2018-09-04 03:00:57: [+] ÓÑÁ´ÅÀĞĞ : http://www.kiees.cn
2018-09-04 03:00:57: [+] ÍøÖ·Ğ´Èë : http://sport.jiangnan.edu.cn
2018-09-04 03:00:57: [+] ÓÑÁ´ÅÀĞĞ : http://renshi.jiangnan.edu.cn
2018-09-04 03:00:57: [+] ÓÑÁ´ÅÀĞĞ : https://www.igi-global.com
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='yyy.jlmpc.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000D42DF98>, 'Connection to yyy.jlmpc.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='mta.fmmu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000C836978>, 'Connection to mta.fmmu.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://xlzx.jlmu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.icourses.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.kiees.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sbc.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://td-eye.fmmu.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.tijmu.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://studyabroad.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://admission.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://jdxgc.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.cafa.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sodcn.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://jy.shou.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://hq.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.yingjiesheng.com
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://renshi.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://hg.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://anatomy.fmmu.edu.cn
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='map.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000000103E9F28>, 'Connection to map.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://duxue.jiangnan.edu.cn
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='it.gdufs.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000F111D30>, 'Connection to it.gdufs.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.yingjiesheng.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://www.tijmu.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://jwgl.fmmu.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sbc.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sme.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.jsgysj.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://admission.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sbc.jiangnan.edu.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.jsgysj.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://guojiaochu.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://hq.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sbc.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://anatomy.fmmu.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://hg.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://law.jiangnan.edu.cn
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jw.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000000010FE3860>, 'Connection to jw.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sme.jiangnan.edu.cn

2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://renwen.jiangnan.edu.cn
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPSConnectionPool(host='www.facebook.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x000000000E0583C8>, 'Connection to www.facebook.com timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sme.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.cc
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='www.mwr.gov.cn', port=80): Read timed out. (read timeout=5)
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.ggj.gov.cn
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='hi.gdufs.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000000110B3B38>, 'Connection to hi.gdufs.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://share.gmw.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sbc.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://gonghui.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://guojiaochu.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.tsinghua.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sbc.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://busi.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://law.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://dm.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://renwen.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://nic.jiangnan.edu.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.meacm.net : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sme.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://kjc.jiangnan.edu.cn
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='wyzy3.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000CA8BC18>, 'Connection to wyzy3.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://renwen.jiangnan.edu.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.ggj.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.forestry.gov.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.forestry.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.ndrc.gov.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://www.tsinghua.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.js-skl.org
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://xjheart.fmmu.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.haodf.com
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://jgxy.gzucm.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://jxjy.gzucm.edu.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.ndrc.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.mlr.gov.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://gonghui.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sro.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://busi.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sps.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://dm.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://bwch.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://nic.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://foodsciold.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://kjc.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://jsb.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://renwen.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://nic.jiangnan.edu.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.cc : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://tuanwei.jiangnan.edu.cn
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='www.js-skl.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000000000F57B4E0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.mlr.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.edumel.org
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://pt.gdufs.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://jxjy.gzucm.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.szplgk.com
2018-09-04 03:00:58: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jw.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000FDAD390>, 'Connection to jw.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://sme.jiangnan.edu.cn
2018-09-04 03:00:58: [-] ÍøÖ·ÅÅ³ı : http://www.edumel.org : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://www.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://tdwww.fmmu.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sro.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://cso.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://sps.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://nic.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://dangban.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://skc.jiangnan.edu.cn
Ô­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://jsb.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÍøÖ·Ğ´Èë : http://tuanwei.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://webscan.360.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://gs.jiangnan.edu.cn
2018-09-04 03:00:58: [+] ÓÑÁ´ÅÀĞĞ : http://shenji.jiangnan.edu.cn

2018-09-04 03:00:59: [+] ÍøÖ·Ğ´Èë : http://sme.jiangnan.edu.cn
2018-09-04 03:00:59: [+] ÓÑÁ´ÅÀĞĞ : http://kjc.jiangnan.edu.cn
2018-09-04 03:00:59: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jwc.tzpc.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000BF04470>, 'Connection to jwc.tzpc.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:59: [+] ÓÑÁ´ÅÀĞĞ : http://lib.tzpc.edu.cn
2018-09-04 03:00:59: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jw.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000D33FA58>, 'Connection to jw.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:00:59: [+] ÓÑÁ´ÅÀĞĞ : http://sme.jiangnan.edu.cn
2018-09-04 03:01:00: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jw.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000B7FF198>, 'Connection to jw.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:01:00: [+] ÓÑÁ´ÅÀĞĞ : http://sme.jiangnan.edu.cn
2018-09-04 03:01:01: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='zcgs.njust.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000B9FCBA8>, 'Connection to zcgs.njust.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:01:01: [+] ÓÑÁ´ÅÀĞĞ : http://ltx.njust.edu.cn
2018-09-04 03:01:02: [-] ÍøÖ·ÅÅ³ı : https://www.igi-global.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:01:02: [+] ÓÑÁ´ÅÀĞĞ : http://www.yuntu.io
2018-09-04 03:01:02: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jw.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000BE0C780>, 'Connection to jw.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:01:02: [+] ÓÑÁ´ÅÀĞĞ : http://sme.jiangnan.edu.cn
2018-09-04 03:01:03: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='xlzx.jlmu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000B3731D0>, 'Connection to xlzx.jlmu.cn timed out. (connect timeout=5)'))
2018-09-04 03:01:03: [+] ÓÑÁ´ÅÀĞĞ : http://mail.jlmu.cn
2018-09-04 03:01:03: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='jwgl.fmmu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000CA01828>, 'Connection to jwgl.fmmu.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:01:03: [+] ÓÑÁ´ÅÀĞĞ : http://mdic.fmmu.edu.cn
2018-09-04 03:01:03: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='foodsciold.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000B792AC8>, 'Connection to foodsciold.jiangnan.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:01:03: [+] ÓÑÁ´ÅÀĞĞ : http://sodcn.jiangnan.edu.cn
2018-09-04 03:01:03: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='pt.gdufs.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000000000BD520B8>, 'Connection to pt.gdufs.edu.cn timed out. (connect timeout=5)'))
2018-09-04 03:01:03: [+] ÓÑÁ´ÅÀĞĞ : http://ru.gdufs.edu.cn
2018-09-04 03:01:06: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='www.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000000000BB45C50>: Failed to establish a new connection: [Errno 11002] getaddrinfo failed',))
2018-09-04 03:01:06: [+] ÓÑÁ´ÅÀĞĞ : http://www.caac.gov.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://www.mep.gov.cn
2018-09-04 03:01:07: [-] ÍøÖ·ÅÅ³ı : http://webscan.360.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://zykf.gzucm.edu.cn
2018-09-04 03:01:07: [-] ÍøÖ·ÅÅ³ı : http://mail.jlmu.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://jlmu.bysjy.com.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://ltx.njust.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://xxgk.njust.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://kjc.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://cso.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://jsb.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://jjjc.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://dangban.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://poffice.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://gs.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://ltxc.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://marxism.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://sme.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://sodcn.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://wxmsbyj.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://hq.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://shenji.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://gs.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://sme.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://kjc.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://sme.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://kjc.jiangnan.edu.cn
2018-09-04 03:01:07: [-] ÍøÖ·ÅÅ³ı : http://www.yuntu.io : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://scholar.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://sodcn.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://hq.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://lib.tzpc.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://dgsx.tzpc.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://tdwww.fmmu.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://xjwww.fmmu.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://jsb.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://shenji.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://ltxc.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://gs.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://marxism.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://cyy.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://jjjc.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://guojiaochu.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://xkjs.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://hq.jiangnan.edu.cn

2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://kjc.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://wxmsbyj.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://hq.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://jsb.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://busi.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://jsb.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://foodscilab.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://www.eduembaustria.org
2018-09-04 03:01:07: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='foodscilab.jiangnan.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000000000B894160>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://busi.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://xjwww.fmmu.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://www.83215321.com
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://dgsx.tzpc.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://www.taizhouedu.com
2018-09-04 03:01:07: [+] ÍøÖ·Ğ´Èë : http://shenji.jiangnan.edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://gs.jiangnan.edu.cn
2018-09-04 03:01:07: [-] ÍøÖ·ÅÅ³ı : http://www.83215321.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 03:01:07: [+] ÓÑÁ´ÅÀĞĞ : http://www.ayfoundation.org
